step,x1,y1,z1,vx1,vy1,vz1,omegax1,omegay1,omegaz1,x2,y2,z2,vx2,vy2,vz2,omegax2,omegay2,omegaz2
580,-0.0054199999999999231,0,0,1,0,0,0,0,0,0.0054199999999999231,0,0,-1,0,0,0,0,0
590,-0.0054099999999999218,0,0,1,0,0,0,0,0,0.0054099999999999218,0,0,-1,0,0,0,0,0
600,-0.0053999999999999205,0,0,1,0,0,0,0,0,0.0053999999999999205,0,0,-1,0,0,0,0,0
610,-0.0053899999999999192,0,0,1,0,0,0,0,0,0.0053899999999999192,0,0,-1,0,0,0,0,0
620,-0.0053799999999999178,0,0,1,0,0,0,0,0,0.0053799999999999178,0,0,-1,0,0,0,0,0
630,-0.0053699999999999165,0,0,1,0,0,0,0,0,0.0053699999999999165,0,0,-1,0,0,0,0,0
640,-0.0053599999999999152,0,0,1,0,0,0,0,0,0.0053599999999999152,0,0,-1,0,0,0,0,0
650,-0.0053499999999999139,0,0,1,0,0,0,0,0,0.0053499999999999139,0,0,-1,0,0,0,0,0
660,-0.0053399999999999125,0,0,1,0,0,0,0,0,0.0053399999999999125,0,0,-1,0,0,0,0,0
670,-0.0053299999999999112,0,0,1,0,0,0,0,0,0.0053299999999999112,0,0,-1,0,0,0,0,0
680,-0.0053199999999999099,0,0,1,0,0,0,0,0,0.0053199999999999099,0,0,-1,0,0,0,0,0
690,-0.0053099999999999085,0,0,1,0,0,0,0,0,0.0053099999999999085,0,0,-1,0,0,0,0,0
700,-0.0052999999999999072,0,0,1,0,0,0,0,0,0.0052999999999999072,0,0,-1,0,0,0,0,0
710,-0.0052899999999999059,0,0,1,0,0,0,0,0,0.0052899999999999059,0,0,-1,0,0,0,0,0
720,-0.0052799999999999046,0,0,1,0,0,0,0,0,0.0052799999999999046,0,0,-1,0,0,0,0,0
730,-0.0052699999999999032,0,0,1,0,0,0,0,0,0.0052699999999999032,0,0,-1,0,0,0,0,0
740,-0.0052599999999999019,0,0,1,0,0,0,0,0,0.0052599999999999019,0,0,-1,0,0,0,0,0
750,-0.0052499999999999006,0,0,1,0,0,0,0,0,0.0052499999999999006,0,0,-1,0,0,0,0,0
760,-0.0052399999999998993,0,0,1,0,0,0,0,0,0.0052399999999998993,0,0,-1,0,0,0,0,0
770,-0.0052299999999998979,0,0,1,0,0,0,0,0,0.0052299999999998979,0,0,-1,0,0,0,0,0
780,-0.0052199999999998966,0,0,1,0,0,0,0,0,0.0052199999999998966,0,0,-1,0,0,0,0,0
790,-0.0052099999999998953,0,0,1,0,0,0,0,0,0.0052099999999998953,0,0,-1,0,0,0,0,0
800,-0.0051999999999998939,0,0,1,0,0,0,0,0,0.0051999999999998939,0,0,-1,0,0,0,0,0
810,-0.0051899999999998926,0,0,1,0,0,0,0,0,0.0051899999999998926,0,0,-1,0,0,0,0,0
820,-0.0051799999999998913,0,0,1,0,0,0,0,0,0.0051799999999998913,0,0,-1,0,0,0,0,0
830,-0.00516999999999989,0,0,1,0,0,0,0,0,0.00516999999999989,0,0,-1,0,0,0,0,0
840,-0.0051599999999998886,0,0,1,0,0,0,0,0,0.0051599999999998886,0,0,-1,0,0,0,0,0
850,-0.0051499999999998873,0,0,1,0,0,0,0,0,0.0051499999999998873,0,0,-1,0,0,0,0,0
860,-0.005139999999999886,0,0,1,0,0,0,0,0,0.005139999999999886,0,0,-1,0,0,0,0,0
870,-0.0051299999999998847,0,0,1,0,0,0,0,0,0.0051299999999998847,0,0,-1,0,0,0,0,0
880,-0.0051199999999998833,0,0,1,0,0,0,0,0,0.0051199999999998833,0,0,-1,0,0,0,0,0
890,-0.005109999999999882,0,0,1,0,0,0,0,0,0.005109999999999882,0,0,-1,0,0,0,0,0
900,-0.0050999999999998807,0,0,1,0,0,0,0,0,0.0050999999999998807,0,0,-1,0,0,0,0,0
910,-0.0050899999999998793,0,0,1,0,0,0,0,0,0.0050899999999998793,0,0,-1,0,0,0,0,0
920,-0.005079999999999878,0,0,1,0,0,0,0,0,0.005079999999999878,0,0,-1,0,0,0,0,0
930,-0.0050699999999998767,0,0,1,0,0,0,0,0,0.0050699999999998767,0,0,-1,0,0,0,0,0
940,-0.0050599999999998754,0,0,1,0,0,0,0,0,0.0050599999999998754,0,0,-1,0,0,0,0,0
950,-0.005049999999999874,0,0,1,0,0,0,0,0,0.005049999999999874,0,0,-1,0,0,0,0,0
960,-0.0050399999999998727,0,0,1,0,0,0,0,0,0.0050399999999998727,0,0,-1,0,0,0,0,0
970,-0.0050299999999998714,0,0,1,0,0,0,0,0,0.0050299999999998714,0,0,-1,0,0,0,0,0
980,-0.0050199999999998701,0,0,1,0,0,0,0,0,0.0050199999999998701,0,0,-1,0,0,0,0,0
990,-0.0050099999999998687,0,0,1,0,0,0,0,0,0.0050099999999998687,0,0,-1,0,0,0,0,0
1000,-0.0049999999999998674,0,0,0.99999988684240659,0,0,0,0,0,0.0049999999999998674,0,0,-0.99999988684240659,0,0,0,0,0
1010,-0.0049900042804291054,0,0,0.99897239137048921,0,0,0,0,0,0.0049900042804291054,0,0,-0.99897239137048921,0,0,0,0,0
1020,-0.0049800228345194446,0,0,0.99720175528320776,0,0,0,0,0,0.0049800228345194446,0,0,-0.99720175528320776,0,0,0,0,0
1030,-0.0049700625652008808,0,0,0.9947270785058816,0,0,0,0,0,0.0049700625652008808,0,0,-0.9947270785058816,0,0,0,0,0
1040,-0.0049601308361755239,0,0,0.99148171961883191,0,0,0,0,0,0.0049601308361755239,0,0,-0.99148171961883191,0,0,0,0,0
1050,-0.0049502357037011701,0,0,0.98739625064697678,0,0,0,0,0,0.0049502357037011701,0,0,-0.98739625064697678,0,0,0,0,0
1060,-0.004940385899338191,0,0,0.98240546639885951,0,0,0,0,0,0.004940385899338191,0,0,-0.98240546639885951,0,0,0,0,0
1070,-0.0049305907796386482,0,0,0.97644964481320007,0,0,0,0,0,0.0049305907796386482,0,0,-0.97644964481320007,0,0,0,0,0
1080,-0.0049208602702306183,0,0,0.96947468332976705,0,0,0,0,0,0.0049208602702306183,0,0,-0.96947468332976705,0,0,0,0,0
1090,-0.0049112048101134596,0,0,0.96143198490009241,0,0,0,0,0,0.0049112048101134596,0,0,-0.96143198490009241,0,0,0,0,0
1100,-0.0049016352973531808,0,0,0.9522783089592527,0,0,0,0,0,0.0049016352973531808,0,0,-0.9522783089592527,0,0,0,0,0
1110,-0.0048921630361849315,0,0,0.94197564305184966,0,0,0,0,0,0.0048921630361849315,0,0,-0.94197564305184966,0,0,0,0,0
1120,-0.0048827996852440578,0,0,0.93049110566458071,0,0,0,0,0,0.0048827996852440578,0,0,-0.93049110566458071,0,0,0,0,0
1130,-0.0048735572066220707,0,0,0.91779687748539462,0,0,0,0,0,0.0048735572066220707,0,0,-0.91779687748539462,0,0,0,0,0
1140,-0.0048644478154935633,0,0,0.90387015480548882,0,0,0,0,0,0.0048644478154935633,0,0,-0.90387015480548882,0,0,0,0,0
1150,-0.004855483930126114,0,0,0.88869311843492904,0,0,0,0,0,0.004855483930126114,0,0,-0.88869311843492904,0,0,0,0,0
1160,-0.0048466781221487443,0,0,0.87225291212180944,0,0,0,0,0,0.0048466781221487443,0,0,-0.87225291212180944,0,0,0,0,0
1170,-0.004838043067010498,0,0,0.85454162530247613,0,0,0,0,0,0.004838043067010498,0,0,-0.85454162530247613,0,0,0,0,0
1180,-0.0048295914946082869,0,0,0.83555627581940584,0,0,0,0,0,0.0048295914946082869,0,0,-0.83555627581940584,0,0,0,0,0
1190,-0.0048213361401031529,0,0,0.81529878895451935,0,0,0,0,0,0.0048213361401031529,0,0,-0.81529878895451935,0,0,0,0,0
1200,-0.0048132896949774811,0,0,0.79377596973201492,0,0,0,0,0,0.0048132896949774811,0,0,-0.79377596973201492,0,0,0,0,0
1210,-0.0048054647584135557,0,0,0.77099946595913005,0,0,0,0,0,0.0048054647584135557,0,0,-0.77099946595913005,0,0,0,0,0
1220,-0.0047978737890968601,0,0,0.74698571991270635,0,0,0,0,0,0.0047978737890968601,0,0,-0.74698571991270635,0,0,0,0,0
1230,-0.004790529057566534,0,0,0.72175590695998837,0,0,0,0,0,0.004790529057566534,0,0,-0.72175590695998837,0,0,0,0,0
1240,-0.0047834425992508058,0,0,0.69533585973692613,0,0,0,0,0,0.0047834425992508058,0,0,-0.69533585973692613,0,0,0,0,0
1250,-0.0047766261683374316,0,0,0.66775597680672627,0,0,0,0,0,0.0047766261683374316,0,0,-0.66775597680672627,0,0,0,0,0
1260,-0.0047700911926386131,0,0,0.63905111499330991,0,0,0,0,0,0.0047700911926386131,0,0,-0.63905111499330991,0,0,0,0,0
1270,-0.0047638487296165957,0,0,0.60926046483448604,0,0,0,0,0,0.0047638487296165957,0,0,-0.60926046483448604,0,0,0,0,0
1280,-0.0047579094237405863,0,0,0.57842740883220045,0,0,0,0,0,0.0047579094237405863,0,0,-0.57842740883220045,0,0,0,0,0
1290,-0.004752283465347693,0,0,0.54659936239504248,0,0,0,0,0,0.004752283465347693,0,0,-0.54659936239504248,0,0,0,0,0
1300,-0.0047469805511806615,0,0,0.51382759757322805,0,0,0,0,0,0.0047469805511806615,0,0,-0.51382759757322805,0,0,0,0,0
1310,-0.0047420098467731387,0,0,0.480167049879694,0,0,0,0,0,0.0047420098467731387,0,0,-0.480167049879694,0,0,0,0,0
1320,-0.0047373799508494199,0,0,0.44567610867336876,0,0,0,0,0,0.0047373799508494199,0,0,-0.44567610867336876,0,0,0,0,0
1330,-0.0047330988618999106,0,0,0.41041639175227818,0,0,0,0,0,0.0047330988618999106,0,0,-0.41041639175227818,0,0,0,0,0
1340,-0.0047291739470863344,0,0,0.37445250496483656,0,0,0,0,0,0.0047291739470863344,0,0,-0.37445250496483656,0,0,0,0,0
1350,-0.0047256119136218156,0,0,0.33785178779708702,0,0,0,0,0,0.0047256119136218156,0,0,-0.33785178779708702,0,0,0,0,0
1360,-0.0047224187827607242,0,0,0.30068404603132165,0,0,0,0,0,0.0047224187827607242,0,0,-0.30068404603132165,0,0,0,0,0
1370,-0.0047195998665215547,0,0,0.26302127269684933,0,0,0,0,0,0.0047195998665215547,0,0,-0.26302127269684933,0,0,0,0,0
1380,-0.0047171597472533515,0,0,0.22493735864609332,0,0,0,0,0,0.0047171597472533515,0,0,-0.22493735864609332,0,0,0,0,0
1390,-0.0047151022601423405,0,0,0.18650779418805466,0,0,0,0,0,0.0047151022601423405,0,0,-0.18650779418805466,0,0,0,0,0
1400,-0.0047134304787406836,0,0,0.14780936329591779,0,0,0,0,0,0.0047134304787406836,0,0,-0.14780936329591779,0,0,0,0,0
1410,-0.004712146703583716,0,0,0.10891983197567938,0,0,0,0,0,0.004712146703583716,0,0,-0.10891983197567938,0,0,0,0,0
1420,-0.0047112524539459034,0,0,0.069917632437712096,0,0,0,0,0,0.0047112524539459034,0,0,-0.069917632437712096,0,0,0,0,0
1430,-0.0047107484627691033,0,0,0.030881544752826253,0,0,0,0,0,0.0047107484627691033,0,0,-0.030881544752826253,0,0,0,0,0
1440,-0.0047106346747797677,0,0,-0.0081096223015704894,0,0,0,0,0,0.0047106346747797677,0,0,0.0081096223015704894,0,0,0,0,0
1450,-0.0047109102477946238,0,0,-0.046977349491255101,0,0,0,0,0,0.0047109102477946238,0,0,0.046977349491255101,0,0,0,0,0
1460,-0.0047115735571972416,0,0,-0.085643722764240704,0,0,0,0,0,0.0047115735571972416,0,0,0.085643722764240704,0,0,0,0,0
1470,-0.0047126222035509327,0,0,-0.12403174459516471,0,0,0,0,0,0.0047126222035509327,0,0,0.12403174459516471,0,0,0,0,0
1480,-0.0047140530232967709,0,0,-0.16206563938896285,0,0,0,0,0,0.0047140530232967709,0,0,0.16206563938896285,0,0,0,0,0
1490,-0.0047158621024693129,0,0,-0.19967115135035415,0,0,0,0,0,0.0047158621024693129,0,0,0.19967115135035415,0,0,0,0,0
1500,-0.0047180447933469587,0,0,-0.23677583329236515,0,0,0,0,0,0.0047180447933469587,0,0,0.23677583329236515,0,0,0,0,0
1510,-0.0047205957339390738,0,0,-0.27330932493725957,0,0,0,0,0,0.0047205957339390738,0,0,0.27330932493725957,0,0,0,0,0
1520,-0.0047235088701978968,0,0,-0.30920361935604324,0,0,0,0,0,0.0047235088701978968,0,0,0.30920361935604324,0,0,0,0,0
1530,-0.0047267774808303232,0,0,-0.34439331629730108,0,0,0,0,0,0.0047267774808303232,0,0,0.34439331629730108,0,0,0,0,0
1540,-0.0047303942045726606,0,0,-0.37881586127157152,0,0,0,0,0,0.0047303942045726606,0,0,0.37881586127157152,0,0,0,0,0
1550,-0.0047343510697807588,0,0,-0.41241176938278851,0,0,0,0,0,0.0047343510697807588,0,0,0.41241176938278851,0,0,0,0,0
1560,-0.0047386395261785107,0,0,-0.44512483303252764,0,0,0,0,0,0.0047386395261785107,0,0,0.44512483303252764,0,0,0,0,0
1570,-0.0047432504785996504,0,0,-0.47690231276490441,0,0,0,0,0,0.0047432504785996504,0,0,0.47690231276490441,0,0,0,0,0
1580,-0.0047481743225512314,0,0,-0.50769511066902229,0,0,0,0,0,0.0047481743225512314,0,0,0.50769511066902229,0,0,0,0,0
1590,-0.0047534009814220596,0,0,-0.53745792591102759,0,0,0,0,0,0.0047534009814220596,0,0,0.53745792591102759,0,0,0,0,0
1600,-0.0047589199451559192,0,0,-0.56614939212832671,0,0,0,0,0,0.0047589199451559192,0,0,0.56614939212832671,0,0,0,0,0
1610,-0.0047647203102075672,0,0,-0.59373219658383347,0,0,0,0,0,0.0047647203102075672,0,0,0.59373219658383347,0,0,0,0,0
1620,-0.00477079082059926,0,0,-0.62017318114790887,0,0,0,0,0,0.00477079082059926,0,0,0.62017318114790887,0,0,0,0,0
1630,-0.0047771199098971817,0,0,-0.64544342534996824,0,0,0,0,0,0.0047771199098971817,0,0,0.64544342534996824,0,0,0,0,0
1640,-0.0047836957439304009,0,0,-0.6695183119210123,0,0,0,0,0,0.0047836957439304009,0,0,0.6695183119210123,0,0,0,0,0
1650,-0.0047905062640801422,0,0,-0.69237757543363188,0,0,0,0,0,0.0047905062640801422,0,0,0.69237757543363188,0,0,0,0,0
1660,-0.0047975392309741851,0,0,-0.71400533483913675,0,0,0,0,0,0.0047975392309741851,0,0,0.71400533483913675,0,0,0,0,0
1670,-0.0048047822684301848,0,0,-0.73439011090522477,0,0,0,0,0,0.0048047822684301848,0,0,0.73439011090522477,0,0,0,0,0
1680,-0.0048122229075028555,0,0,-0.75352482977625923,0,0,0,0,0,0.0048122229075028555,0,0,0.75352482977625923,0,0,0,0,0
1690,-0.0048198486305033247,0,0,-0.7714068141179744,0,0,0,0,0,0.0048198486305033247,0,0,0.7714068141179744,0,0,0,0,0
1700,-0.0048276469148749107,0,0,-0.78803776357818123,0,0,0,0,0,0.0048276469148749107,0,0,0.78803776357818123,0,0,0,0,0
1710,-0.0048356052768284263,0,0,-0.80342372660759565,0,0,0,0,0,0.0048356052768284263,0,0,0.80342372660759565,0,0,0,0,0
1720,-0.0048437113146623566,0,0,-0.81757506605877939,0,0,0,0,0,0.0048437113146623566,0,0,0.81757506605877939,0,0,0,0,0
1730,-0.0048519527517196246,0,0,-0.83050642144331299,0,0,0,0,0,0.0048519527517196246,0,0,0.83050642144331299,0,0,0,0,0
1740,-0.0048603174789643355,0,0,-0.84223667131753699,0,0,0,0,0,0.0048603174789643355,0,0,0.84223667131753699,0,0,0,0,0
1750,-0.0048687935972002603,0,0,-0.8527889000454324,0,0,0,0,0,0.0048687935972002603,0,0,0.8527889000454324,0,0,0,0,0
1760,-0.0048773694590002947,0,0,-0.8621903742454905,0,0,0,0,0,0.0048773694590002947,0,0,0.8621903742454905,0,0,0,0,0
1770,-0.004886033710476214,0,0,-0.87047253571165217,0,0,0,0,0,0.004886033710476214,0,0,0.87047253571165217,0,0,0,0,0
1780,-0.0048947753330959185,0,0,-0.8776710197413542,0,0,0,0,0,0.0048947753330959185,0,0,0.8776710197413542,0,0,0,0,0
1790,-0.0049035836858595779,0,0,-0.88382571099946727,0,0,0,0,0,0.0049035836858595779,0,0,0.88382571099946727,0,0,0,0,0
1800,-0.0049124485482901319,0,0,-0.88898085397895732,0,0,0,0,0,0.0049124485482901319,0,0,0.88898085397895732,0,0,0,0,0
1810,-0.0049213601649004844,0,0,-0.89318524302976743,0,0,0,0,0,0.0049213601649004844,0,0,0.89318524302976743,0,0,0,0,0
1820,-0.0049303092921096628,0,0,-0.89649253019527508,0,0,0,0,0,0.0049303092921096628,0,0,0.89649253019527508,0,0,0,0,0
1830,-0.0049392872490681894,0,0,-0.8989617125674001,0,0,0,0,0,0.0049392872490681894,0,0,0.8989617125674001,0,0,0,0,0
1840,-0.0049482859746664753,0,0,-0.90065790520260047,0,0,0,0,0,0.0049482859746664753,0,0,0.90065790520260047,0,0,0,0,0
1850,-0.0049572980944568509,0,0,-0.90165359659812905,0,0,0,0,0,0.0049572980944568509,0,0,0.90165359659812905,0,0,0,0,0
1860,-0.0049663170040753421,0,0,-0.90203079181526336,0,0,0,0,0,0.0049663170040753421,0,0,0.90203079181526336,0,0,0,0,0
1870,-0.0049753369820771847,0,0,-0.90188500200107191,0,0,0,0,0,0.0049753369820771847,0,0,0.90188500200107191,0,0,0,0,0
1880,-0.0049843533618957091,0,0,-0.90133389059070679,0,0,0,0,0,0.0049843533618957091,0,0,0.90133389059070679,0,0,0,0,0
1890,-0.0049933628533602083,0,0,-0.90054276171626957,0,0,0,0,0,0.0049933628533602083,0,0,0.90054276171626957,0,0,0,0,0
1900,-0.0050023647486274313,0,0,-0.9000074470061572,0,0,0,0,0,0.0050023647486274313,0,0,0.9000074470061572,0,0,0,0,0
1910,-0.0050113648230974955,0,0,-0.9000074470061572,0,0,0,0,0,0.0050113648230974955,0,0,0.9000074470061572,0,0,0,0,0
1920,-0.0050203648975675596,0,0,-0.9000074470061572,0,0,0,0,0,0.0050203648975675596,0,0,0.9000074470061572,0,0,0,0,0
1930,-0.0050293649720376237,0,0,-0.9000074470061572,0,0,0,0,0,0.0050293649720376237,0,0,0.9000074470061572,0,0,0,0,0
1940,-0.0050383650465076878,0,0,-0.9000074470061572,0,0,0,0,0,0.0050383650465076878,0,0,0.9000074470061572,0,0,0,0,0
1950,-0.005047365120977752,0,0,-0.9000074470061572,0,0,0,0,0,0.005047365120977752,0,0,0.9000074470061572,0,0,0,0,0
1960,-0.0050563651954478161,0,0,-0.9000074470061572,0,0,0,0,0,0.0050563651954478161,0,0,0.9000074470061572,0,0,0,0,0
1970,-0.0050653652699178802,0,0,-0.9000074470061572,0,0,0,0,0,0.0050653652699178802,0,0,0.9000074470061572,0,0,0,0,0
1980,-0.0050743653443879443,0,0,-0.9000074470061572,0,0,0,0,0,0.0050743653443879443,0,0,0.9000074470061572,0,0,0,0,0
1990,-0.0050833654188580085,0,0,-0.9000074470061572,0,0,0,0,0,0.0050833654188580085,0,0,0.9000074470061572,0,0,0,0,0
2000,-0.0050923654933280726,0,0,-0.9000074470061572,0,0,0,0,0,0.0050923654933280726,0,0,0.9000074470061572,0,0,0,0,0
2010,-0.0051013655677981367,0,0,-0.9000074470061572,0,0,0,0,0,0.0051013655677981367,0,0,0.9000074470061572,0,0,0,0,0
2020,-0.0051103656422682008,0,0,-0.9000074470061572,0,0,0,0,0,0.0051103656422682008,0,0,0.9000074470061572,0,0,0,0,0
2030,-0.0051193657167382649,0,0,-0.9000074470061572,0,0,0,0,0,0.0051193657167382649,0,0,0.9000074470061572,0,0,0,0,0
2040,-0.0051283657912083291,0,0,-0.9000074470061572,0,0,0,0,0,0.0051283657912083291,0,0,0.9000074470061572,0,0,0,0,0
2050,-0.0051373658656783932,0,0,-0.9000074470061572,0,0,0,0,0,0.0051373658656783932,0,0,0.9000074470061572,0,0,0,0,0
2060,-0.0051463659401484573,0,0,-0.9000074470061572,0,0,0,0,0,0.0051463659401484573,0,0,0.9000074470061572,0,0,0,0,0
2070,-0.0051553660146185214,0,0,-0.9000074470061572,0,0,0,0,0,0.0051553660146185214,0,0,0.9000074470061572,0,0,0,0,0
2080,-0.0051643660890885856,0,0,-0.9000074470061572,0,0,0,0,0,0.0051643660890885856,0,0,0.9000074470061572,0,0,0,0,0
2090,-0.0051733661635586497,0,0,-0.9000074470061572,0,0,0,0,0,0.0051733661635586497,0,0,0.9000074470061572,0,0,0,0,0
2100,-0.0051823662380287138,0,0,-0.9000074470061572,0,0,0,0,0,0.0051823662380287138,0,0,0.9000074470061572,0,0,0,0,0
2110,-0.0051913663124987779,0,0,-0.9000074470061572,0,0,0,0,0,0.0051913663124987779,0,0,0.9000074470061572,0,0,0,0,0
2120,-0.0052003663869688421,0,0,-0.9000074470061572,0,0,0,0,0,0.0052003663869688421,0,0,0.9000074470061572,0,0,0,0,0
2130,-0.0052093664614389062,0,0,-0.9000074470061572,0,0,0,0,0,0.0052093664614389062,0,0,0.9000074470061572,0,0,0,0,0
2140,-0.0052183665359089703,0,0,-0.9000074470061572,0,0,0,0,0,0.0052183665359089703,0,0,0.9000074470061572,0,0,0,0,0
2150,-0.0052273666103790344,0,0,-0.9000074470061572,0,0,0,0,0,0.0052273666103790344,0,0,0.9000074470061572,0,0,0,0,0
