id,x,y,z,vx,vy,vz
1,6.45537786981369321e-1,-2.96946721781884471e-1,1.81988547150604552e0,-1.73900160959079952e-1,-3.16963750124120425e-1,-3.42526549443288919e-1
2,-3.46380010524531323e-1,5.80708386334989668e-1,1.25935104103845696e0,-1.20713291569469030e-3,5.19803942681739306e-4,-3.27725312470699970e-2
3,-1.38695692741279408e-1,7.64970643861197730e-1,8.80320095608462583e-1,-1.41273589258081398e-3,-1.10516220665964038e-3,-3.44681399992785714e-2
4,8.02384481174261088e-1,-2.16237368130277968e-1,1.03878670414605967e0,6.74165916944625162e-4,2.32838445207722913e-3,-3.30128876680788053e-2
5,-3.90859782030173575e-1,1.10284225350965298e-1,-5.92885790861664291e-2,9.68623889856627951e-2,5.47925421336953114e-2,-7.28314356751668529e-2
6,2.71429303373685982e-1,-6.38011203248375347e-1,6.40329509976097500e-1,8.41351258118395529e-4,2.17837317873713745e-3,-3.57720422955946707e-2
7,-5.06729349944690766e-1,-5.91147156925775574e-1,4.43479819933829233e-1,2.50191090657435463e-3,3.82647076407841838e-3,-4.16426234639077283e-2
8,2.46813610695052962e-2,1.19685235678412813e-1,1.51936797752605957e0,1.36363830896370978e-3,1.60694085008399154e-3,-3.41231168951843453e-2
9,-6.01226368239842990e-1,3.14395426388864307e-1,1.46375968629515629e0,-1.82361036227085202e-3,1.84295851302157965e-3,-3.24431819396600596e-2
10,4.60743383072680479e-1,4.64481364448123102e-1,6.87619785820670737e-1,-2.01519096795799071e-3,-2.54928940905353535e-6,-4.05758823932961740e-2
11,1.98674642037995786e-1,-6.15867299337707674e-1,1.43420830253412213e0,6.83995440387685804e-4,1.56074707208683403e-3,-2.80629122219445241e-2
12,-5.46264998346165820e-1,-4.24514875942977377e-1,9.60433042053860819e-1,9.46600671657811315e-4,5.47489568055578558e-4,-3.60574758368439746e-2
13,-5.20247538786611119e-1,3.57423175262163717e-1,1.39890625686806103e0,-8.83548649964477914e-4,6.27693031351008292e-4,-3.24109579375816623e-2
14,-7.13259619874040629e-1,8.44106949892019370e-2,1.18356600723529959e0,-1.88781225058104398e-3,5.53679519766694158e-4,-3.48866773393294097e-2
15,-6.54070881585687935e-1,5.38968237804951733e-1,4.68083537390077357e-3,4.26985032846986939e-2,-6.25750759283456026e-2,-3.86838183296316432e-2
16,2.77213549076578192e-1,-6.87452473026599176e-1,6.06961814138953670e-1,2.43185975596182545e-3,2.18455101749319078e-3,-3.62500366505159877e-2
17,5.49158460253231451e-1,2.77111505714969820e-2,8.54869624910161496e-1,-6.97467677624404405e-4,1.46187792461424638e-3,-3.98141646639322486e-2
18,6.28730201061425964e-1,3.81626187813197237e-1,7.35258588565089966e-1,8.01783682713199481e-4,1.14562329816370674e-3,-3.90510575974301333e-2
19,-3.36294435324609897e-1,4.85102107999307863e-1,2.75507532125532861e-1,1.06591062076868050e-2,-1.25455073586008114e-2,-5.14803616821234225e-2
20,7.22097773061402437e-1,-2.90887874664961243e-1,1.01746293270426280e0,1.89027848021116637e-6,2.12977946600519542e-3,-3.27428629884340544e-2
21,7.00449302142359231e-1,-3.54936702160811968e-1,1.04153162302737701e0,1.46989117155534282e-4,1.81444907046803884e-3,-3.17298504449273142e-2
22,2.39678768155878796e-1,-8.36470608201286714e-1,1.83487348846549492e-1,-2.87352383588046966e-3,-1.50938585764084790e-3,-2.50230113649466124e-2
23,1.08596300490220191e-1,-1.17895920807824225e-1,-3.73678101456162870e-1,9.40056403949887098e-2,-7.48135962923905662e-2,-6.49169280303853569e-1
24,-3.07560107124447202e-1,4.70687240879145985e-1,2.17135664738346251e-1,4.01999606724715505e-2,-1.99010407472842189e-2,-5.82404672324303846e-2
25,3.81327099184596063e-1,1.52180756498133896e-1,1.07538374195503073e0,-1.81680787941993968e-4,2.43236400777348434e-3,-3.49421132449439162e-2
26,4.57843705820766500e-1,6.78522325093345424e-1,1.32064634108662537e-1,-7.62582417969363650e-3,2.74726257193306329e-3,-4.89362151042618404e-2
27,-1.62929358453126477e-1,4.36669633992481432e-1,1.74992492032042396e-1,5.14183737485963688e-2,-1.64051904535755910e-1,1.25706982491932462e-1
28,4.92501156529007167e-1,7.28822266709335392e-2,9.12886562826226433e-2,-3.67493536802558640e-2,9.57557639203774160e-4,-3.77152059217672614e-2
29,7.26697010728311499e-1,-4.78408323932576041e-1,1.33541171513003443e0,1.16776134908504864e-3,1.40529739099409540e-3,-2.97028623538035351e-2
30,-4.40300997541526906e-1,2.13348409060271332e-1,1.06690025667639943e0,-4.57677959308462829e-4,1.09561944250422872e-3,-3.69239738790866287e-2
31,4.52083881445811825e-3,1.07915609043657337e-1,1.35269868087168699e0,-2.01636756096047228e-4,3.40578100850015249e-3,-3.51728564377354891e-2
32,4.51346579879574827e-1,6.78397936312470584e-1,3.29814660022002160e-1,-2.85974709765733203e-3,9.06292649970692342e-4,-4.21912275250503691e-2
33,3.60139267500180826e-1,-2.03220291981282587e-2,1.54738736716761111e-1,-6.94603776047241217e-2,-3.66842004468356233e-3,-4.50904565034616969e-2
34,-2.64938714365375416e-1,9.99572074818694950e-3,1.31290783120469889e0,-1.15671055169615017e-3,2.29457350030524499e-3,-3.40051544898741093e-2
35,-3.93417003980342073e-1,5.29160199489707384e-1,-5.53922258710535034e-2,2.98268248730402669e-2,-3.00748314087859736e-2,-5.61501523709990943e-2
36,2.37286439695938739e-1,-2.48759880634719405e-1,-2.81555988161240944e-1,-1.15781830238168598e-1,8.79675474486710796e-2,-8.03797299964653794e-2
37,-4.84248115554427816e-1,6.70443485113688120e-2,7.75634123816401511e-1,-1.09145567572783791e-3,2.45208331401246997e-3,-4.09166521371539735e-2
38,-3.86103624107143051e-1,-2.39198727637505798e-1,1.15974188334799028e-1,3.84163145944061424e-2,2.77336824358072886e-2,-5.89308888044648982e-2
39,-5.83413981830011474e-1,-4.85619561235777208e-1,1.54547390110972738e0,-1.44851155918024159e-3,-1.41479192333721494e-3,-3.05030118791457146e-2
40,-3.18344746850827975e-1,8.08171363922255831e-2,8.42091440068865382e-1,9.19400142844683469e-5,1.80803193370013921e-3,-4.05966566768911769e-2
41,3.59116979760886579e-1,-9.47353278676642124e-2,1.35386819922888924e0,-6.51360715340479395e-5,2.43145352990385482e-3,-3.36250096776373603e-2
42,-8.00077744339615426e-1,1.56387916666428338e-2,1.71653057389001051e0,6.37014901852779418e-3,6.37603962678550415e-4,-2.79338649102939436e-2
43,5.98343010634755701e-1,-3.20140511668699224e-1,5.92507335928173506e-1,-3.95903190753541510e-4,3.05594824723582747e-3,-3.77133271964300784e-2
44,-6.88438880810910758e-1,5.32172340524299403e-1,5.65887445903441977e-1,1.28514700034222489e-3,3.97109682541010671e-4,-4.39629361786902303e-2
45,-3.48645848689117577e-1,-4.47280753397368669e-1,3.48241325196785023e-1,6.70997007487700043e-3,6.14820233943094274e-3,-4.29093598950227931e-2
46,5.25973118634701642e-1,-4.07650766256921759e-1,1.15435449269245560e0,9.66690892416161344e-4,1.08081570157800635e-3,-2.99383170514245442e-2
47,-6.89928408043702146e-1,1.96800021648613127e-1,1.77615791985457561e0,-1.49148028476702322e-2,5.44789307076716176e-3,-2.90729196100293699e-2
48,-2.14980462853982007e-1,2.65984758319868564e-1,7.26355176355963028e-1,-2.58378287120575605e-4,1.04880256685354212e-3,-4.11004482423960663e-2
