step,x1,y1,z1,vx1,vy1,vz1,omegax1,omegay1,omegaz1
77400,0,0,0.070615322199964817,0,0,-0.75929400000285707,0,0,0
77600,0,0,0.070463267199963944,0,0,-0.76125600000287907,0,0,0
77800,0,0,0.070310819799963661,0,0,-0.76321800000290108,0,0,0
78000,0,0,0.070157979999962802,0,0,-0.76518000000292308,0,0,0
78200,0,0,0.070004747799962491,0,0,-0.76714200000294508,0,0,0
78400,0,0,0.069851123199961646,0,0,-0.76910400000296708,0,0,0
78600,0,0,0.069697106199961292,0,0,-0.77106600000298908,0,0,0
78800,0,0,0.06954269679996046,0,0,-0.77302800000301108,0,0,0
79000,0,0,0.069387894999960079,0,0,-0.77499000000303309,0,0,0
79200,0,0,0.06923270079995926,0,0,-0.77695200000305509,0,0,0
79400,0,0,0.06907711419995885,0,0,-0.77891400000307709,0,0,0
79600,0,0,0.068921135199958045,0,0,-0.78087600000309909,0,0,0
79800,0,0,0.068764763799957607,0,0,-0.78283800000312109,0,0,0
80000,0,0,0.068607999999956815,0,0,-0.78480000000314309,0,0,0
80200,0,0,0.068450843799956335,0,0,-0.7867620000031651,0,0,0
80400,0,0,0.068293295199955556,0,0,-0.7887240000031871,0,0,0
80600,0,0,0.068135354199955048,0,0,-0.7906860000032091,0,0,0
80800,0,0,0.067977020799954282,0,0,-0.7926480000032311,0,0,0
81000,0,0,0.067818294999953746,0,0,-0.7946100000032531,0,0,0
81200,0,0,0.067659176799952994,0,0,-0.7965720000032751,0,0,0
81400,0,0,0.067499666199952429,0,0,-0.79853400000329711,0,0,0
81600,0,0,0.067339763199951691,0,0,-0.80049600000331911,0,0,0
81800,0,0,0.067179467799951098,0,0,-0.80245800000334111,0,0,0
82000,0,0,0.067018779999950373,0,0,-0.80442000000336311,0,0,0
82200,0,0,0.066857699799949738,0,0,-0.80638200000338511,0,0,0
82400,0,0,0.066696227199949026,0,0,-0.80834400000340711,0,0,0
82600,0,0,0.066534362199948363,0,0,-0.81030600000342912,0,0,0
82800,0,0,0.066372104799947665,0,0,-0.81226800000345112,0,0,0
83000,0,0,0.066209454999946973,0,0,-0.81423000000347312,0,0,0
83200,0,0,0.066046412799946289,0,0,-0.81619200000349512,0,0,0
83400,0,0,0.065882978199945569,0,0,-0.81815400000351712,0,0,0
83600,0,0,0.065719151199944897,0,0,-0.82011600000353913,0,0,0
83800,0,0,0.065554931799944136,0,0,-0.82207800000356113,0,0,0
84000,0,0,0.065390319999943478,0,0,-0.82404000000358313,0,0,0
84200,0,0,0.065225315799942687,0,0,-0.82600200000360513,0,0,0
84400,0,0,0.065059919199942043,0,0,-0.82796400000362713,0,0,0
84600,0,0,0.064894130199941225,0,0,-0.82992600000364913,0,0,0
84800,0,0,0.064727948799940593,0,0,-0.83188800000367114,0,0,0
85000,0,0,0.064561374999939747,0,0,-0.83385000000369314,0,0,0
85200,0,0,0.064394408799939129,0,0,-0.83581200000371514,0,0,0
85400,0,0,0.064227050199938254,0,0,-0.83777400000373714,0,0,0
85600,0,0,0.06405929919993765,0,0,-0.83973600000375914,0,0,0
85800,0,0,0.063891155799936733,0,0,-0.84169800000378114,0,0,0
86000,0,0,0.063722619999936142,0,0,-0.84366000000380315,0,0,0
86200,0,0,0.063553691799935197,0,0,-0.84562200000382515,0,0,0
86400,0,0,0.063384371199934619,0,0,-0.84758400000384715,0,0,0
86600,0,0,0.063214658199933646,0,0,-0.84954600000386915,0,0,0
86800,0,0,0.063044552799933082,0,0,-0.85150800000389115,0,0,0
87000,0,0,0.06287405499993208,0,0,-0.85347000000391315,0,0,0
87200,0,0,0.062703164799931529,0,0,-0.85543200000393516,0,0,0
87400,0,0,0.062531882199930486,0,0,-0.85739400000395716,0,0,0
87600,0,0,0.062360207199929948,0,0,-0.85935600000397916,0,0,0
87800,0,0,0.062188139799929154,0,0,-0.86131800000400116,0,0,0
88000,0,0,0.062015679999928353,0,0,-0.86328000000402316,0,0,0
88200,0,0,0.061842827799927551,0,0,-0.86524200000404516,0,0,0
88400,0,0,0.061669583199926742,0,0,-0.86720400000406717,0,0,0
88600,0,0,0.061495946199925933,0,0,-0.86916600000408917,0,0,0
88800,0,0,0.061321916799925116,0,0,-0.87112800000411117,0,0,0
89000,0,0,0.061147494999924293,0,0,-0.87309000000413317,0,0,0
89200,0,0,0.060972680799923469,0,0,-0.87505200000415517,0,0,0
89400,0,0,0.060797474199922638,0,0,-0.87701400000417717,0,0,0
89600,0,0,0.0606218751999218,0,0,-0.87897600000419918,0,0,0
89800,0,0,0.060445883799920962,0,0,-0.88093800000422118,0,0,0
90000,0,0,0.060269499999920116,0,0,-0.88290000000424318,0,0,0
90200,0,0,0.06009272379991927,0,0,-0.88486200000426518,0,0,0
90400,0,0,0.059915555199918417,0,0,-0.88682400000428718,0,0,0
90600,0,0,0.059737994199917557,0,0,-0.88878600000430918,0,0,0
90800,0,0,0.059560040799916697,0,0,-0.89074800000433119,0,0,0
91000,0,0,0.059381694999915829,0,0,-0.89271000000435319,0,0,0
91200,0,0,0.059202956799914962,0,0,-0.89467200000437519,0,0,0
91400,0,0,0.059023826199914087,0,0,-0.89663400000439719,0,0,0
91600,0,0,0.058844303199913205,0,0,-0.89859600000441919,0,0,0
91800,0,0,0.058664387799912322,0,0,-0.90055800000444119,0,0,0
92000,0,0,0.058484079999911433,0,0,-0.9025200000044632,0,0,0
92200,0,0,0.058303379799910536,0,0,-0.9044820000044852,0,0,0
92400,0,0,0.058122287199909639,0,0,-0.9064440000045072,0,0,0
92600,0,0,0.057940802199908735,0,0,-0.9084060000045292,0,0,0
92800,0,0,0.057758924799907831,0,0,-0.9103680000045512,0,0,0
93000,0,0,0.057576654999906919,0,0,-0.9123300000045732,0,0,0
93200,0,0,0.057393992799906,0,0,-0.91429200000459521,0,0,0
93400,0,0,0.057210938199905081,0,0,-0.91625400000461721,0,0,0
93600,0,0,0.057027491199904155,0,0,-0.91821600000463921,0,0,0
93800,0,0,0.056843651799903229,0,0,-0.92017800000466121,0,0,0
94000,0,0,0.056659419999902295,0,0,-0.92214000000468321,0,0,0
94200,0,0,0.056474795799901355,0,0,-0.92410200000470522,0,0,0
94400,0,0,0.056289779199900414,0,0,-0.92606400000472722,0,0,0
94600,0,0,0.056104370199899466,0,0,-0.92802600000474922,0,0,0
94800,0,0,0.055918568799898517,0,0,-0.92998800000477122,0,0,0
95000,0,0,0.055732374999897562,0,0,-0.93195000000479322,0,0,0
95200,0,0,0.055545788799896599,0,0,-0.93391200000481522,0,0,0
95400,0,0,0.055358810199895636,0,0,-0.93587400000483723,0,0,0
95600,0,0,0.055171439199894666,0,0,-0.93783600000485923,0,0,0
95800,0,0,0.054983675799893689,0,0,-0.93979800000488123,0,0,0
96000,0,0,0.054795519999892711,0,0,-0.94176000000490323,0,0,0
96200,0,0,0.054606971799891726,0,0,-0.94372200000492523,0,0,0
96400,0,0,0.054418031199890742,0,0,-0.94568400000494723,0,0,0
96600,0,0,0.054228698199889749,0,0,-0.94764600000496924,0,0,0
96800,0,0,0.05403897279988875,0,0,-0.94960800000499124,0,0,0
97000,0,0,0.053848854999887751,0,0,-0.95157000000501324,0,0,0
97200,0,0,0.053658344799886744,0,0,-0.95353200000503524,0,0,0
97400,0,0,0.053467442199885737,0,0,-0.95549400000505724,0,0,0
97600,0,0,0.053276147199884723,0,0,-0.95745600000507924,0,0,0
97800,0,0,0.053084459799883701,0,0,-0.95941800000510125,0,0,0
98000,0,0,0.05289237999988268,0,0,-0.96138000000512325,0,0,0
98200,0,0,0.052699907799881651,0,0,-0.96334200000514525,0,0,0
98400,0,0,0.052507043199880615,0,0,-0.96530400000516725,0,0,0
98600,0,0,0.052313786199879579,0,0,-0.96726600000518925,0,0,0
98800,0,0,0.052120136799878536,0,0,-0.96922800000521125,0,0,0
99000,0,0,0.051926094999877492,0,0,-0.97119000000523326,0,0,0
99200,0,0,0.051731660799876442,0,0,-0.97315200000525526,0,0,0
99400,0,0,0.051536834199875384,0,0,-0.97511400000527726,0,0,0
99600,0,0,0.051341615199874326,0,0,-0.97707600000529926,0,0,0
99800,0,0,0.05114600379987326,0,0,-0.97903800000532126,0,0,0
100000,0,0,0.050949999999872195,0,0,-0.98100000000534326,0,0,0
100200,0,0,0.050753603799871122,0,0,-0.98296200000536527,0,0,0
100400,0,0,0.050556815199870042,0,0,-0.98492400000538727,0,0,0
100600,0,0,0.050359634199868962,0,0,-0.98688600000540927,0,0,0
100800,0,0,0.050162060799867875,0,0,-0.98884800000543127,0,0,0
101000,0,0,0.049964094999866787,0,0,-0.99081000000545327,0,0,0
101200,0,0,0.049765736799865692,0,0,-0.99277200000547527,0,0,0
101400,0,0,0.049566986199864591,0,0,-0.99473400000549728,0,0,0
101600,0,0,0.049367843199863488,0,0,-0.99669600000551928,0,0,0
101800,0,0,0.049168307799862379,0,0,-0.99865800000554128,0,0,0
102000,0,0,0.04896837999986127,0,0,-1.0006200000055492,0,0,0
102200,0,0,0.04876805979986016,0,0,-1.0025820000055268,0,0,0
102400,0,0,0.048567347199859057,0,0,-1.0045440000055044,0,0,0
102600,0,0,0.04836624219985796,0,0,-1.006506000005482,0,0,0
102800,0,0,0.048164744799856864,0,0,-1.0084680000054596,0,0,0
103000,0,0,0.047962854999855774,0,0,-1.0104300000054371,0,0,0
103200,0,0,0.047760572799854691,0,0,-1.0123920000054147,0,0,0
103400,0,0,0.047557898199853607,0,0,-1.0143540000053923,0,0,0
103600,0,0,0.04735483119985253,0,0,-1.0163160000053699,0,0,0
103800,0,0,0.04715137179985146,0,0,-1.0182780000053475,0,0,0
104000,0,0,0.04694751999985039,0,0,-1.0202400000053251,0,0,0
104200,0,0,0.046743275799849326,0,0,-1.0222020000053027,0,0,0
104400,0,0,0.04653863919984827,0,0,-1.0241640000052803,0,0,0
104600,0,0,0.046333610199847212,0,0,-1.0261260000052579,0,0,0
104800,0,0,0.046128188799846162,0,0,-1.0280880000052355,0,0,0
105000,0,0,0.045922374999845118,0,0,-1.0300500000052131,0,0,0
105200,0,0,0.045716168799844074,0,0,-1.0320120000051907,0,0,0
105400,0,0,0.045509570199843037,0,0,-1.0339740000051683,0,0,0
105600,0,0,0.045302579199842007,0,0,-1.0359360000051459,0,0,0
105800,0,0,0.045095195799840976,0,0,-1.0378980000051234,0,0,0
106000,0,0,0.044887419999839952,0,0,-1.039860000005101,0,0,0
106200,0,0,0.044679251799838934,0,0,-1.0418220000050786,0,0,0
106400,0,0,0.044470691199837917,0,0,-1.0437840000050562,0,0,0
106600,0,0,0.044261738199836906,0,0,-1.0457460000050338,0,0,0
106800,0,0,0.044052392799835902,0,0,-1.0477080000050114,0,0,0
107000,0,0,0.043842654999834904,0,0,-1.049670000004989,0,0,0
107200,0,0,0.043632524799833906,0,0,-1.0516320000049666,0,0,0
107400,0,0,0.043422002199832915,0,0,-1.0535940000049442,0,0,0
107600,0,0,0.043211087199831931,0,0,-1.0555560000049218,0,0,0
107800,0,0,0.042999779799830946,0,0,-1.0575180000048994,0,0,0
108000,0,0,0.042788079999829969,0,0,-1.059480000004877,0,0,0
108200,0,0,0.042575987799828997,0,0,-1.0614420000048546,0,0,0
108400,0,0,0.042363503199828026,0,0,-1.0634040000048322,0,0,0
108600,0,0,0.042150626199827061,0,0,-1.0653660000048097,0,0,0
108800,0,0,0.041937356799826103,0,0,-1.0673280000047873,0,0,0
109000,0,0,0.041723694999825145,0,0,-1.0692900000047649,0,0,0
109200,0,0,0.041509640799824193,0,0,-1.0712520000047425,0,0,0
109400,0,0,0.041295194199823249,0,0,-1.0732140000047201,0,0,0
109600,0,0,0.041080355199822303,0,0,-1.0751760000046977,0,0,0
109800,0,0,0.040865123799821365,0,0,-1.0771380000046753,0,0,0
110000,0,0,0.040649499999820433,0,0,-1.0791000000046529,0,0,0
110200,0,0,0.040433483799819502,0,0,-1.0810620000046305,0,0,0
110400,0,0,0.040217075199818576,0,0,-1.0830240000046081,0,0,0
110600,0,0,0.040000274199817658,0,0,-1.0849860000045857,0,0,0
110800,0,0,0.039783080799816739,0,0,-1.0869480000045633,0,0,0
111000,0,0,0.039565494999815827,0,0,-1.0889100000045409,0,0,0
111200,0,0,0.039347516799814922,0,0,-1.0908720000045184,0,0,0
111400,0,0,0.039129146199814016,0,0,-1.092834000004496,0,0,0
111600,0,0,0.038910383199813117,0,0,-1.0947960000044736,0,0,0
111800,0,0,0.038691227799812225,0,0,-1.0967580000044512,0,0,0
112000,0,0,0.03847167999981134,0,0,-1.0987200000044288,0,0,0
112200,0,0,0.038251739799810454,0,0,-1.1006820000044064,0,0,0
112400,0,0,0.038031407199809575,0,0,-1.102644000004384,0,0,0
112600,0,0,0.037810682199808703,0,0,-1.1046060000043616,0,0,0
112800,0,0,0.03758956479980783,0,0,-1.1065680000043392,0,0,0
113000,0,0,0.037368054999806964,0,0,-1.1085300000043168,0,0,0
113200,0,0,0.037146152799806105,0,0,-1.1104920000042944,0,0,0
113400,0,0,0.036923858199805246,0,0,-1.112454000004272,0,0,0
113600,0,0,0.036701171199804393,0,0,-1.1144160000042496,0,0,0
113800,0,0,0.036478091799803547,0,0,-1.1163780000042272,0,0,0
114000,0,0,0.036254619999802701,0,0,-1.1183400000042047,0,0,0
114200,0,0,0.036030755799801861,0,0,-1.1203020000041823,0,0,0
114400,0,0,0.035806499199801028,0,0,-1.1222640000041599,0,0,0
114600,0,0,0.035581850199800195,0,0,-1.1242260000041375,0,0,0
114800,0,0,0.035356808799799369,0,0,-1.1261880000041151,0,0,0
115000,0,0,0.035131374999798549,0,0,-1.1281500000040927,0,0,0
115200,0,0,0.03490554879979773,0,0,-1.1301120000040703,0,0,0
115400,0,0,0.034679330199796916,0,0,-1.1320740000040479,0,0,0
115600,0,0,0.03445271919979611,0,0,-1.1340360000040255,0,0,0
115800,0,0,0.034225715799795303,0,0,-1.1359980000040031,0,0,0
116000,0,0,0.033998319999794503,0,0,-1.1379600000039807,0,0,0
116200,0,0,0.03377053179979371,0,0,-1.1399220000039583,0,0,0
116400,0,0,0.033542351199792916,0,0,-1.1418840000039359,0,0,0
116600,0,0,0.03331377819979213,0,0,-1.1438460000039135,0,0,0
116800,0,0,0.033084812799791349,0,0,-1.145808000003891,0,0,0
117000,0,0,0.032855454999790576,0,0,-1.1477700000038686,0,0,0
117200,0,0,0.032625704799789802,0,0,-1.1497320000038462,0,0,0
117400,0,0,0.032395562199789035,0,0,-1.1516940000038238,0,0,0
117600,0,0,0.032165027199788275,0,0,-1.1536560000038014,0,0,0
117800,0,0,0.031934099799787515,0,0,-1.155618000003779,0,0,0
118000,0,0,0.031702779999786761,0,0,-1.1575800000037566,0,0,0
118200,0,0,0.031471067799786014,0,0,-1.1595420000037342,0,0,0
118400,0,0,0.031238963199785232,0,0,-1.1615040000037118,0,0,0
118600,0,0,0.031006466199784491,0,0,-1.1634660000036894,0,0,0
118800,0,0,0.030773576799783757,0,0,-1.165428000003667,0,0,0
119000,0,0,0.030540294999783026,0,0,-1.1673900000036446,0,0,0
119200,0,0,0.030306620799782299,0,0,-1.1693520000036222,0,0,0
119400,0,0,0.030072554199781578,0,0,-1.1713140000035998,0,0,0
119600,0,0,0.029838095199780861,0,0,-1.1732760000035773,0,0,0
119800,0,0,0.029603243799780146,0,0,-1.1752380000035549,0,0,0
120000,0,0,0.029367999999779439,0,0,-1.1772000000035325,0,0,0
120200,0,0,0.029132363799778734,0,0,-1.1791620000035101,0,0,0
120400,0,0,0.028896335199778033,0,0,-1.1811240000034877,0,0,0
120600,0,0,0.028659914199777339,0,0,-1.1830860000034653,0,0,0
120800,0,0,0.028423100799776651,0,0,-1.1850480000034429,0,0,0
121000,0,0,0.028185894999775963,0,0,-1.1870100000034205,0,0,0
121200,0,0,0.027948296799775282,0,0,-1.1889720000033981,0,0,0
121400,0,0,0.027710306199774607,0,0,-1.1909340000033757,0,0,0
121600,0,0,0.027471923199773932,0,0,-1.1928960000033533,0,0,0
121800,0,0,0.027233147799773264,0,0,-1.1948580000033309,0,0,0
122000,0,0,0.026993979999772603,0,0,-1.1968200000033085,0,0,0
122200,0,0,0.026754419799771941,0,0,-1.1987820000032861,0,0,0
122400,0,0,0.026514467199771286,0,0,-1.2007440000032636,0,0,0
122600,0,0,0.026274122199770638,0,0,-1.2027060000032412,0,0,0
122800,0,0,0.02603338479976999,0,0,-1.2046680000032188,0,0,0
123000,0,0,0.025792254999769348,0,0,-1.2066300000031964,0,0,0
123200,0,0,0.025550732799768713,0,0,-1.208592000003174,0,0,0
123400,0,0,0.025308818199768077,0,0,-1.2105540000031516,0,0,0
123600,0,0,0.025066511199767449,0,0,-1.2125160000031292,0,0,0
123800,0,0,0.024823811799766827,0,0,-1.2144780000031068,0,0,0
124000,0,0,0.024580719999766208,0,0,-1.2164400000030844,0,0,0
124200,0,0,0.024337235799765593,0,0,-1.218402000003062,0,0,0
124400,0,0,0.024093359199764984,0,0,-1.2203640000030396,0,0,0
124600,0,0,0.023849090199764379,0,0,-1.2223260000030172,0,0,0
124800,0,0,0.023604428799763776,0,0,-1.2242880000029948,0,0,0
125000,0,0,0.023359374999763181,0,0,-1.2262500000029724,0,0,0
125200,0,0,0.023113928799762588,0,0,-1.2282120000029499,0,0,0
125400,0,0,0.022868090199761999,0,0,-1.2301740000029275,0,0,0
125600,0,0,0.022621859199761417,0,0,-1.2321360000029051,0,0,0
125800,0,0,0.022375235799760838,0,0,-1.2340980000028827,0,0,0
126000,0,0,0.022128219999760262,0,0,-1.2360600000028603,0,0,0
126200,0,0,0.021880811799759693,0,0,-1.2380220000028379,0,0,0
126400,0,0,0.02163301119975913,0,0,-1.2399840000028155,0,0,0
126600,0,0,0.021384818199758567,0,0,-1.2419460000027931,0,0,0
126800,0,0,0.021136232799758011,0,0,-1.2439080000027707,0,0,0
127000,0,0,0.020887254999757462,0,0,-1.2458700000027483,0,0,0
127200,0,0,0.020637884799756912,0,0,-1.2478320000027259,0,0,0
127400,0,0,0.020388122199756369,0,0,-1.2497940000027035,0,0,0
127600,0,0,0.020137967199755833,0,0,-1.2517560000026811,0,0,0
127800,0,0,0.019887419799755297,0,0,-1.2537180000026587,0,0,0
128000,0,0,0.019636479999754767,0,0,-1.2556800000026362,0,0,0
128200,0,0,0.019385147799754244,0,0,-1.2576420000026138,0,0,0
128400,0,0,0.019133423199753721,0,0,-1.2596040000025914,0,0,0
128600,0,0,0.018881306199753204,0,0,-1.261566000002569,0,0,0
128800,0,0,0.018628796799752694,0,0,-1.2635280000025466,0,0,0
129000,0,0,0.018375894999752188,0,0,-1.2654900000025242,0,0,0
129200,0,0,0.018122600799751684,0,0,-1.2674520000025018,0,0,0
129400,0,0,0.017868914199751187,0,0,-1.2694140000024794,0,0,0
129600,0,0,0.017614835199750694,0,0,-1.271376000002457,0,0,0
129800,0,0,0.017360363799750204,0,0,-1.2733380000024346,0,0,0
130000,0,0,0.01710549999974972,0,0,-1.2753000000024122,0,0,0
130200,0,0,0.01685024379974924,0,0,-1.2772620000023898,0,0,0
130400,0,0,0.016594595199748763,0,0,-1.2792240000023674,0,0,0
130600,0,0,0.016338554199748292,0,0,-1.2811860000023449,0,0,0
130800,0,0,0.016082120799747825,0,0,-1.2831480000023225,0,0,0
131000,0,0,0.015825294999747361,0,0,-1.2851100000023001,0,0,0
131200,0,0,0.015568076799746871,0,0,-1.2870720000022777,0,0,0
131400,0,0,0.015310466199746419,0,0,-1.2890340000022553,0,0,0
131600,0,0,0.015052463199745968,0,0,-1.2909960000022329,0,0,0
131800,0,0,0.014794067799745524,0,0,-1.2929580000022105,0,0,0
132000,0,0,0.014535279999745087,0,0,-1.2949200000021881,0,0,0
132200,0,0,0.014276099799744649,0,0,-1.2968820000021657,0,0,0
132400,0,0,0.014016527199744219,0,0,-1.2988440000021433,0,0,0
132600,0,0,0.013756562199743794,0,0,-1.3008060000021209,0,0,0
132800,0,0,0.01349620479974337,0,0,-1.3027680000020985,0,0,0
133000,0,0,0.013235454999742952,0,0,-1.3047300000020761,0,0,0
133200,0,0,0.012974312799742541,0,0,-1.3066920000020537,0,0,0
133400,0,0,0.012712778199742132,0,0,-1.3086540000020312,0,0,0
133600,0,0,0.012450851199741727,0,0,-1.3106160000020088,0,0,0
133800,0,0,0.012188531799741329,0,0,-1.3125780000019864,0,0,0
134000,0,0,0.011925819999740933,0,0,-1.314540000001964,0,0,0
134200,0,0,0.011662715799740542,0,0,-1.3165020000019416,0,0,0
134400,0,0,0.011399219199740157,0,0,-1.3184640000019192,0,0,0
134600,0,0,0.011135330199739776,0,0,-1.3204260000018968,0,0,0
134800,0,0,0.010871048799739397,0,0,-1.3223880000018744,0,0,0
135000,0,0,0.010606374999739026,0,0,-1.324350000001852,0,0,0
135200,0,0,0.010341308799738658,0,0,-1.3263120000018296,0,0,0
135400,0,0,0.010075850199738293,0,0,-1.3282740000018072,0,0,0
135600,0,0,0.0098099991997379343,0,0,-1.3302360000017848,0,0,0
135800,0,0,0.009543755799737581,0,0,-1.3321980000017624,0,0,0
136000,0,0,0.0092771199997372291,0,0,-1.33416000000174,0,0,0
136200,0,0,0.0090100917997368839,0,0,-1.3361220000017175,0,0,0
136400,0,0,0.0087426711997365437,0,0,-1.3380840000016951,0,0,0
136600,0,0,0.008474858199736205,0,0,-1.3400460000016727,0,0,0
136800,0,0,0.0082066527997358731,0,0,-1.3420080000016503,0,0,0
137000,0,0,0.0079380549997355478,0,0,-1.3439700000016279,0,0,0
137200,0,0,0.0076690647997352214,0,0,-1.3459320000016055,0,0,0
137400,0,0,0.0073996821997349017,0,0,-1.3478940000015831,0,0,0
137600,0,0,0.0071299071997345861,0,0,-1.3498560000015607,0,0,0
137800,0,0,0.0068597397997342772,0,0,-1.3518180000015383,0,0,0
138000,0,0,0.0065891799997339715,0,0,-1.3537800000015159,0,0,0
138200,0,0,0.0063182277997336691,0,0,-1.3557420000014935,0,0,0
138400,0,0,0.0060468831997333734,0,0,-1.3577040000014711,0,0,0
138600,0,0,0.0057751461997330817,0,0,-1.3596660000014487,0,0,0
138800,0,0,0.0055030167997327925,0,0,-1.3616280000014263,0,0,0
139000,0,0,0.0052304949997325099,0,0,-1.3635900000014038,0,0,0
139200,0,0,0.0049576494188446982,0,0,-1.3601105267616305,0,0,0
139400,0,0,0.0047023706192303328,0,0,-1.1253545484237639,0,0,0
139600,0,0,0.0045361461404554862,0,0,-0.47567405489140968,0,0,0
139800,0,0,0.0045253486113934621,0,0,0.36611705893659618,0,0,0
140000,0,0,0.0046684253597287081,0,0,1.0028144738508358,0,0,0
140200,0,0,0.0048981422268069164,0,0,1.227747626282206,0,0,0
140400,0,0,0.0051438809345916575,0,0,1.2270639414392783,0,0,0
140600,0,0,0.0053890975228795164,0,0,1.2251019414393007,0,0,0
140800,0,0,0.0056339217111673794,0,0,1.2231399414393231,0,0,0
141000,0,0,0.0058783534994552447,0,0,1.2211779414393455,0,0,0
141200,0,0,0.0061223928877431168,0,0,1.219215941439368,0,0,0
141400,0,0,0.0063660398760309938,0,0,1.2172539414393904,0,0,0
141600,0,0,0.0066092944643188723,0,0,1.2152919414394128,0,0,0
141800,0,0,0.0068521566526067576,0,0,1.2133299414394352,0,0,0
142000,0,0,0.0070946264408946486,0,0,1.2113679414394576,0,0,0
142200,0,0,0.0073367038291825403,0,0,1.20940594143948,0,0,0
142400,0,0,0.0075783888174704387,0,0,1.2074439414395024,0,0,0
142600,0,0,0.0078196814057583386,0,0,1.2054819414395248,0,0,0
142800,0,0,0.0080605815940462469,0,0,1.2035199414395472,0,0,0
143000,0,0,0.0083010893823341602,0,0,1.2015579414395696,0,0,0
143200,0,0,0.008541204770622075,0,0,1.199595941439592,0,0,0
143400,0,0,0.0087809277589099965,0,0,1.1976339414396144,0,0,0
143600,0,0,0.0090202583471979229,0,0,1.1956719414396368,0,0,0
143800,0,0,0.0092591965354858509,0,0,1.1937099414396593,0,0,0
144000,0,0,0.0094977423237737855,0,0,1.1917479414396817,0,0,0
144200,0,0,0.0097358957120617269,0,0,1.1897859414397041,0,0,0
144400,0,0,0.009973656700349668,0,0,1.1878239414397265,0,0,0
144600,0,0,0.010211025288637616,0,0,1.1858619414397489,0,0,0
144800,0,0,0.01044800147692557,0,0,1.1838999414397713,0,0,0
145000,0,0,0.010684585265213525,0,0,1.1819379414397937,0,0,0
145200,0,0,0.010920776653501486,0,0,1.1799759414398161,0,0,0
145400,0,0,0.011156575641789453,0,0,1.1780139414398385,0,0,0
145600,0,0,0.011391982230077423,0,0,1.1760519414398609,0,0,0
145800,0,0,0.011626996418365397,0,0,1.1740899414398833,0,0,0
146000,0,0,0.011861618206653378,0,0,1.1721279414399057,0,0,0
146200,0,0,0.01209584759494136,0,0,1.1701659414399281,0,0,0
146400,0,0,0.012329684583229347,0,0,1.1682039414399505,0,0,0
146600,0,0,0.012563129171517341,0,0,1.166241941439973,0,0,0
146800,0,0,0.012796181359805339,0,0,1.1642799414399954,0,0,0
147000,0,0,0.013028841148093339,0,0,1.1623179414400178,0,0,0
147200,0,0,0.013261108536381346,0,0,1.1603559414400402,0,0,0
147400,0,0,0.013492983524669357,0,0,1.1583939414400626,0,0,0
147600,0,0,0.01372446611295737,0,0,1.156431941440085,0,0,0
147800,0,0,0.013955556301245391,0,0,1.1544699414401074,0,0,0
148000,0,0,0.014186254089533414,0,0,1.1525079414401298,0,0,0
148200,0,0,0.014416559477821441,0,0,1.1505459414401522,0,0,0
148400,0,0,0.014646472466109475,0,0,1.1485839414401746,0,0,0
148600,0,0,0.014875993054397513,0,0,1.146621941440197,0,0,0
148800,0,0,0.015105121242685553,0,0,1.1446599414402194,0,0,0
149000,0,0,0.0153338570309736,0,0,1.1426979414402418,0,0,0
149200,0,0,0.015562200419261651,0,0,1.1407359414402642,0,0,0
149400,0,0,0.015790151407549722,0,0,1.1387739414402867,0,0,0
149600,0,0,0.016017709995837782,0,0,1.1368119414403091,0,0,0
149800,0,0,0.016244876184125848,0,0,1.1348499414403315,0,0,0
150000,0,0,0.016471649972413915,0,0,1.1328879414403539,0,0,0
150200,0,0,0.016698031360701988,0,0,1.1309259414403763,0,0,0
150400,0,0,0.016924020348990067,0,0,1.1289639414403987,0,0,0
150600,0,0,0.017149616937278147,0,0,1.1270019414404211,0,0,0
150800,0,0,0.017374821125566233,0,0,1.1250399414404435,0,0,0
151000,0,0,0.017599632913854326,0,0,1.1230779414404659,0,0,0
151200,0,0,0.017824052302142419,0,0,1.1211159414404883,0,0,0
151400,0,0,0.018048079290430518,0,0,1.1191539414405107,0,0,0
151600,0,0,0.018271713878718624,0,0,1.1171919414405331,0,0,0
151800,0,0,0.018494956067006733,0,0,1.1152299414405555,0,0,0
152000,0,0,0.018717805855294846,0,0,1.1132679414405779,0,0,0
152200,0,0,0.018940263243582965,0,0,1.1113059414406004,0,0,0
152400,0,0,0.019162328231871088,0,0,1.1093439414406228,0,0,0
152600,0,0,0.019384000820159213,0,0,1.1073819414406452,0,0,0
152800,0,0,0.019605281008447346,0,0,1.1054199414406676,0,0,0
153000,0,0,0.019826168796735481,0,0,1.10345794144069,0,0,0
153200,0,0,0.02004666418502362,0,0,1.1014959414407124,0,0,0
153400,0,0,0.020266767173311766,0,0,1.0995339414407348,0,0,0
153600,0,0,0.020486477761599915,0,0,1.0975719414407572,0,0,0
153800,0,0,0.020705795949888067,0,0,1.0956099414407796,0,0,0
154000,0,0,0.020924721738176225,0,0,1.093647941440802,0,0,0
154200,0,0,0.021143255126464391,0,0,1.0916859414408244,0,0,0
154400,0,0,0.021361396114752556,0,0,1.0897239414408468,0,0,0
154600,0,0,0.021579144703040728,0,0,1.0877619414408692,0,0,0
154800,0,0,0.021796500891328906,0,0,1.0857999414408916,0,0,0
155000,0,0,0.022013464679617085,0,0,1.0838379414409141,0,0,0
