step,x1,y1,z1,vx1,vy1,vz1,omegax1,omegay1,omegaz1,x2,y2,z2,vx2,vy2,vz2,omegax2,omegay2,omegaz2
1520,-0.0046709571720700439,0.00077230119043854685,0,-0.097094176189872206,0.60090398676926016,0,0,0,-26.818916113066706,0.0046709571720700439,-0.00077230119043854685,0,0.097094176189872206,-0.60090398676926016,0,0,0,-26.818916113066706
1530,-0.0046720946922949877,0.00077833228625301637,0,-0.13032505731270483,0.6053101272263145,0,0,0,-27.336996720772326,0.0046720946922949877,-0.00077833228625301637,0,0.13032505731270483,-0.6053101272263145,0,0,0,-27.336996720772326
1540,-0.0046735619262284955,0.00078440727655166079,0,-0.16302662218987143,0.6096809895209081,0,0,0,-27.849740894708319,0.0046735619262284955,-0.00078440727655166079,0,0.16302662218987143,-0.6096809895209081,0,0,0,-27.849740894708319
1550,-0.0046753532815387924,0.00079052575306389535,0,-0.1951394200033518,0.61400550015204758,0,0,0,-28.357010693179873,0.0046753532815387924,-0.00079052575306389535,0,0.1951394200033518,-0.61400550015204758,0,0,0,-28.357010693179873
1560,-0.0046774625830008484,0.00079668719757899822,0,-0.22660635843245938,0.61827275285381977,0,0,0,-28.858671709040532,0.0046774625830008484,-0.00079668719757899822,0,0.22660635843245938,-0.61827275285381977,0,0,0,-28.858671709040532
1570,-0.0046798830971047237,0.00080289098386003728,0,-0.2573729061255543,0.62247205675977468,0,0,0,-29.354592896792028,0.0046798830971047237,-0.00080289098386003728,0,0.2573729061255543,-0.62247205675977468,0,0,0,-29.354592896792028
1580,-0.0046826075586225797,0.00080913638003459647,0,-0.28738728183463802,0.6265929835569507,0,0,0,-29.844646390794825,0.0046826075586225797,-0.00080913638003459647,0,0.28738728183463802,-0.6265929835569507,0,0,0,-29.844646390794825
1590,-0.0046856281989974347,0.00081542255145100866,0,-0.3166006295226329,0.63062541339451794,0,0,0,-30.32870731105114,0.0046856281989974347,-0.00081542255145100866,0,0.3166006295226329,-0.63062541339451794,0,0,0,-30.32870731105114
1600,-0.0046889367764104449,0.00082174856398652997,0,-0.34496717887423556,0.6345595793280957,0,0,0,-30.80665355272782,0.0046889367764104449,-0.00082174856398652997,0,0.34496717887423556,-0.6345595793280957,0,0,0,-30.80665355272782
1610,-0.0046925246073784149,0.00082811338779179889,0,-0.37244439076784081,0.63838611009953716,0,0,0,-31.278365555208698,0.0046925246073784149,-0.00082811338779179889,0,0.37244439076784081,-0.63838611009953716,0,0,0,-31.278365555208698
1620,-0.004696382599729489,0.00083451590145401688,0,-0.39899308739747713,0.64209607107334032,0,0,0,-31.743726045986442,0.004696382599729489,-0.00083451590145401688,0,0.39899308739747713,-0.64209607107334032,0,0,0,-31.743726045986442
1630,-0.0047005012868025272,0.00084095489655962319,0,-0.42457756686946913,0.64568100317482457,0,0,0,-32.202619754098208,0.0047005012868025272,-0.00084095489655962319,0,0.42457756686946913,-0.64568100317482457,0,0,0,-32.202619754098208
1640,-0.0047048708627146097,0.00084742908263581531,0,-0.4491657022382527,0.64913295970180829,0,0,0,-32.654933087044114,0.0047048708627146097,-0.00084742908263581531,0,0.4491657022382527,-0.64913295970180829,0,0,0,-32.654933087044114
1650,-0.0047094812185414755,0.00085393709244913074,0,-0.47272902508930559,0.65244454091081505,0,0,0,-33.10055376416156,0.0047094812185414755,-0.00085393709244913074,0,0.47272902508930559,-0.65244454091081505,0,0,0,-33.10055376416156
1660,-0.0047143219792575393,0.00086047748763847095,0,-0.49524279392464543,0.65560892631096934,0,0,0,-33.539370398203822,0.0047143219792575393,-0.00086047748763847095,0,0.49524279392464543,-0.65560892631096934,0,0,0,-33.539370398203822
1670,-0.0047193825412853848,0.00086704876465945623,0,-0.51668604775839044,0.65861990463394837,0,0,0,-33.971272015312998,0.0047193825412853848,-0.00086704876465945623,0,0.51668604775839044,-0.65861990463394837,0,0,0,-33.971272015312998
1680,-0.0047246521105095496,0.00087364936101687134,0,-0.53704164548751987,0.66147190148708312,0,0,0,-34.396147501585098,0.0047246521105095496,-0.00087364936101687134,0,0.53704164548751987,-0.66147190148708312,0,0,0,-34.396147501585098
1690,-0.0047301197406158452,0.00088027766176224629,0,-0.55629629176803375,0.66416000473952252,0,0,0,-34.81388496185857,0.0047301197406158452,-0.00088027766176224629,0,0.55629629176803375,-0.66416000473952252,0,0,0,-34.81388496185857
1700,-0.004735774371625652,0.00088693200623434789,0,-0.57444055030187546,0.66667998773925086,0,0,0,-35.22437097303002,0.004735774371625652,-0.00088693200623434789,0,0.57444055030187546,-0.66667998773925086,0,0,0,-35.22437097303002
1710,-0.0047416048685045859,0.00089361069502160123,0,-0.59146884562931812,0.66902833051299371,0,0,0,-35.627489709847751,0.0047416048685045859,-0.00089361069502160123,0,0.59146884562931812,-0.66902833051299371,0,0,0,-35.627489709847751
1720,-0.0047476000597369405,0.00090031199712728611,0,-0.60737945473073807,0.67120223916362576,0,0,0,-36.023121915385879,0.0047476000597369405,-0.00090031199712728611,0,0.60737945473073807,-0.67120223916362576,0,0,0,-36.023121915385879
1730,-0.0047537487757714804,0.00090703415732085722,0,-0.6221744899791477,0.67319966375337748,0,0,0,-36.411143680732309,0.0047537487757714804,-0.00090703415732085722,0,0.6221744899791477,-0.67319966375337748,0,0,0,-36.411143680732309
1740,-0.0047600398872609199,0.00091377540366204674,0,-0.63585987526236853,0.67501931505001911,0,0,0,-36.791424988067682,0.0047600398872609199,-0.00091377540366204674,0,0.63585987526236853,-0.67501931505001911,0,0,0,-36.791424988067682
1750,-0.0047664623430372539,0.0009205339551887114,0,-0.64844531742842426,0.67666068062320095,0,0,0,-37.163827957148428,0.0047664623430372539,-0.0009205339551887114,0,0.64844531742842426,-0.67666068062320095,0,0,0,-37.163827957148428
1760,-0.0047730052077886269,0.0009273080297649281,0,-0.65994427562452351,0.67812404091804146,0,0,0,-37.528204715548178,0.0047730052077886269,-0.0009273080297649281,0,0.65994427562452351,-0.67812404091804146,0,0,0,-37.528204715548178
1770,-0.0047796576994316668,0.00093409585209297769,0,-0.67037393163577141,0.67941048611607435,0,0,0,-37.884394785287071,0.0047796576994316668,-0.00093409585209297769,0,0.67037393163577141,-0.67941048611607435,0,0,0,-37.884394785287071
1780,-0.0047864092262076899,0.00094089566190213626,0,-0.67975516504000288,0.68052193484002588,0,0,0,-38.232221838664245,0.0047864092262076899,-0.00094089566190213626,0,0.67975516504000288,-0.68052193484002588,0,0,0,-38.232221838664245
1790,-0.0047932494235738872,0.00094770572233935128,0,-0.68811253796530825,0.68146115610023272,0,0,0,-38.571489617768194,0.0047932494235738872,-0.00094770572233935128,0,0.68811253796530825,-0.68146115610023272,0,0,0,-38.571489617768194
1800,-0.0048001681910149118,0.00095452432860315467,0,-0.6954742956018124,0.68223179636770126,0,0,0,-38.901976724680978,0.0048001681910149118,-0.00095452432860315467,0,0.6954742956018124,-0.68223179636770126,0,0,0,-38.901976724680978
1810,-0.0048071557289710264,0.00096134981688434816,0,-0.70187239059819828,0.68283841437602988,0,0,0,-39.223429854847417,0.0048071557289710264,-0.00096134981688434816,0,0.70187239059819828,-0.68283841437602988,0,0,0,-39.223429854847417
1820,-0.0048142025761740391,0.0009681805737080739,0,-0.70734254243461214,0.68328652734588435,0,0,0,-39.535554832884188,0.0048142025761740391,-0.0009681805737080739,0,0.70734254243461214,-0.68328652734588435,0,0,0,-39.535554832884188
1830,-0.0048212996478143415,0.00097501504581674284,0,-0.71192434744995337,0.68358267404839068,0,0,0,-39.838004460541953,0.0048212996478143415,-0.00097501504581674284,0,0.71192434744995337,-0.68358267404839068,0,0,0,-39.838004460541953
1840,-0.004828438275152962,0.00098185175080037646,0,-0.71566146258795971,0.68373450295733462,0,0,0,-40.130361590040621,0.004828438275152962,-0.00098185175080037646,0,0.71566146258795971,-0.68373450295733462,0,0,0,-40.130361590040621
1850,-0.0048356102474796754,0.0009886892887855075,0,-0.71860189837623523,0.68375089862957172,0,0,0,-40.412114768886049,0.0048356102474796754,-0.0009886892887855075,0,0.71860189837623523,-0.68375089862957172,0,0,0,-40.412114768886049
1860,-0.0048428078577728564,0.0009955263556650734,0,-0.72079847881294379,0.68364216838676495,0,0,0,-40.682621781321643,0.0048428078577728564,-0.0009955263556650734,0,0.72079847881294379,-0.68364216838676495,0,0,0,-40.682621781321643
1870,-0.0048500239541802099,0.0010023617586495208,0,-0.72230956802569146,0.68342032887863668,0,0,0,-40.941052306044,0.0048500239541802099,-0.0010023617586495208,0,0.72230956802569146,-0.68342032887863668,0,0,0,-40.941052306044
1880,-0.0048572519465587619,0.0010091946972190877,0,-0.72318090589615847,0.68319281607089299,0,0,0,-41.139069962512892,0.0048572519465587619,-0.0010091946972190877,0,0.72318090589615847,-0.68319281607089299,0,0,0,-41.139069962512892
1890,-0.0048644856018114583,0.0010160261371484792,0,-0.72345631000377175,0.68312001097761588,0,0,0,-41.20230623388624,0.0048644856018114583,-0.0010160261371484792,0,0.72345631000377175,-0.68312001097761588,0,0,0,-41.20230623388624
1900,-0.0048717195600296503,0.0010228568540549467,0,-0.72327377618128008,0.68297493208196614,0,0,0,-41.254320369152474,0.0048717195600296503,-0.0010228568540549467,0,0.72327377618128008,-0.68297493208196614,0,0,0,-41.254320369152474
1910,-0.0048789500569963685,0.0010296848245253654,0,-0.72278325647903507,0.68258538389716983,0,0,0,-41.393895294743807,0.0048789500569963685,-0.0010296848245253654,0,0.72278325647903507,-0.68258538389716983,0,0,0,-41.393895294743807
1920,-0.0048861746328582303,0.0010365082618909907,0,-0.72211706137496789,0.68211153092601295,0,0,0,-41.556424097675787,0.0048861746328582303,-0.0010365082618909907,0,0.72211706137496789,-0.68211153092601295,0,0,0,-41.556424097675787
1930,-0.0048933932540748178,0.0010433278197457302,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0048933932540748178,-0.0010433278197457302,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
1940,-0.0049006109226962021,0.0010501468074903477,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0049006109226962021,-0.0010501468074903477,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
1950,-0.0049078285913175864,0.0010569657952349651,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0049078285913175864,-0.0010569657952349651,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
1960,-0.0049150462599389707,0.0010637847829795826,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0049150462599389707,-0.0010637847829795826,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
1970,-0.004922263928560355,0.0010706037707242,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.004922263928560355,-0.0010706037707242,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
1980,-0.0049294815971817393,0.0010774227584688175,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0049294815971817393,-0.0010774227584688175,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
1990,-0.0049366992658031236,0.0010842417462134349,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0049366992658031236,-0.0010842417462134349,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2000,-0.0049439169344245078,0.0010910607339580524,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0049439169344245078,-0.0010910607339580524,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2010,-0.0049511346030458921,0.0010978797217026698,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0049511346030458921,-0.0010978797217026698,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2020,-0.0049583522716672764,0.0011046987094472873,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0049583522716672764,-0.0011046987094472873,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2030,-0.0049655699402886607,0.0011115176971919047,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0049655699402886607,-0.0011115176971919047,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2040,-0.004972787608910045,0.0011183366849365222,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.004972787608910045,-0.0011183366849365222,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2050,-0.0049800052775314293,0.0011251556726811396,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0049800052775314293,-0.0011251556726811396,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2060,-0.0049872229461528136,0.0011319746604257571,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0049872229461528136,-0.0011319746604257571,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2070,-0.0049944406147741979,0.0011387936481703745,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0049944406147741979,-0.0011387936481703745,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2080,-0.0050016582833955821,0.001145612635914992,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0050016582833955821,-0.001145612635914992,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2090,-0.0050088759520169664,0.0011524316236596094,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0050088759520169664,-0.0011524316236596094,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2100,-0.0050160936206383507,0.0011592506114042269,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0050160936206383507,-0.0011592506114042269,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2110,-0.005023311289259735,0.0011660695991488443,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.005023311289259735,-0.0011660695991488443,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2120,-0.0050305289578811193,0.0011728885868934617,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0050305289578811193,-0.0011728885868934617,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2130,-0.0050377466265025036,0.0011797075746380792,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0050377466265025036,-0.0011797075746380792,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2140,-0.0050449642951238879,0.0011865265623826966,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0050449642951238879,-0.0011865265623826966,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2150,-0.0050521819637452722,0.0011933455501273141,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0050521819637452722,-0.0011933455501273141,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2160,-0.0050593996323666564,0.0012001645378719315,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0050593996323666564,-0.0012001645378719315,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2170,-0.0050666173009880407,0.001206983525616549,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0050666173009880407,-0.001206983525616549,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2180,-0.005073834969609425,0.0012138025133611664,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.005073834969609425,-0.0012138025133611664,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2190,-0.0050810526382308093,0.0012206215011057839,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0050810526382308093,-0.0012206215011057839,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2200,-0.0050882703068521936,0.0012274404888504013,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0050882703068521936,-0.0012274404888504013,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2210,-0.0050954879754735779,0.0012342594765950188,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0050954879754735779,-0.0012342594765950188,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2220,-0.0051027056440949622,0.0012410784643396362,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0051027056440949622,-0.0012410784643396362,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2230,-0.0051099233127163465,0.0012478974520842537,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0051099233127163465,-0.0012478974520842537,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2240,-0.0051171409813377308,0.0012547164398288711,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0051171409813377308,-0.0012547164398288711,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2250,-0.005124358649959115,0.0012615354275734886,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.005124358649959115,-0.0012615354275734886,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2260,-0.0051315763185804993,0.001268354415318106,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0051315763185804993,-0.001268354415318106,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2270,-0.0051387939872018836,0.0012751734030627235,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0051387939872018836,-0.0012751734030627235,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2280,-0.0051460116558232679,0.0012819923908073409,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0051460116558232679,-0.0012819923908073409,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2290,-0.0051532293244446522,0.0012888113785519584,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0051532293244446522,-0.0012888113785519584,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2300,-0.0051604469930660365,0.0012956303662965758,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0051604469930660365,-0.0012956303662965758,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2310,-0.0051676646616874208,0.0013024493540411933,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0051676646616874208,-0.0013024493540411933,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2320,-0.0051748823303088051,0.0013092683417858107,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0051748823303088051,-0.0013092683417858107,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2330,-0.0051820999989301893,0.0013160873295304282,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0051820999989301893,-0.0013160873295304282,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2340,-0.0051893176675515736,0.0013229063172750456,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0051893176675515736,-0.0013229063172750456,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2350,-0.0051965353361729579,0.0013297253050196631,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0051965353361729579,-0.0013297253050196631,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2360,-0.0052037530047943422,0.0013365442927642805,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0052037530047943422,-0.0013365442927642805,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2370,-0.0052109706734157265,0.001343363280508898,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0052109706734157265,-0.001343363280508898,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2380,-0.0052181883420371108,0.0013501822682535154,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0052181883420371108,-0.0013501822682535154,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2390,-0.0052254060106584951,0.0013570012559981329,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0052254060106584951,-0.0013570012559981329,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2400,-0.0052326236792798794,0.0013638202437427503,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0052326236792798794,-0.0013638202437427503,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2410,-0.0052398413479012636,0.0013706392314873678,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0052398413479012636,-0.0013706392314873678,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2420,-0.0052470590165226479,0.0013774582192319852,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0052470590165226479,-0.0013774582192319852,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2430,-0.0052542766851440322,0.0013842772069766027,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0052542766851440322,-0.0013842772069766027,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2440,-0.0052614943537654165,0.0013910961947212201,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0052614943537654165,-0.0013910961947212201,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2450,-0.0052687120223868008,0.0013979151824658376,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0052687120223868008,-0.0013979151824658376,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2460,-0.0052759296910081851,0.001404734170210455,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0052759296910081851,-0.001404734170210455,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2470,-0.0052831473596295694,0.0014115531579550725,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0052831473596295694,-0.0014115531579550725,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2480,-0.0052903650282509537,0.0014183721456996899,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0052903650282509537,-0.0014183721456996899,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2490,-0.0052975826968723379,0.0014251911334443074,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0052975826968723379,-0.0014251911334443074,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
2500,-0.0053048003654937222,0.0014320101211889248,0,-0.72176686213860586,0.68189877446166391,0,0,0,-41.624058372713392,0.0053048003654937222,-0.0014320101211889248,0,0.72176686213860586,-0.68189877446166391,0,0,0,-41.624058372713392
