id,x,y,z,vx,vy,vz
1,-3.79664039098309203e-1,4.75899120918416962e-1,1.77114889839724210e0,1.01525626029232308e-2,7.78658151449237133e-3,-6.78445216433689047e-2
2,-3.43889324173831501e-1,5.77305133900355205e-1,1.23898935266077070e0,2.55236309667901482e-3,7.41140587796002785e-4,-6.96136107065498666e-2
3,-1.23663608283434867e-1,7.59457441956242207e-1,8.73876889600478157e-1,4.18439919133802019e-3,1.43391082900980269e-3,-6.58911841609318427e-2
4,7.97120251368409916e-1,-2.18489560034383135e-1,1.02831648586217317e0,-1.58623155183475347e-3,-4.81578580194377912e-3,-5.97284288555159845e-2
5,-3.58280207366052095e-1,1.01645549247065065e-1,-9.20848184313805274e-2,7.09606952145615533e-2,-2.03400541990836087e-3,-1.00161412246986992e-1
6,2.77254631308941901e-1,-6.35935010269148671e-1,6.26143807653697704e-1,-2.71320930355224352e-3,-5.26193395768722260e-4,-5.64174892331615677e-2
7,-5.06559866356782518e-1,-5.80219379025507909e-1,4.32624646086332332e-1,7.19540765821044775e-4,-6.37686582841348040e-4,-4.60108386578512787e-2
8,2.31696661611432986e-2,1.17585524686042983e-1,1.48803730034752402e0,5.23808026131449608e-4,8.65347819688682849e-4,-7.49973913164991152e-2
9,-5.95328939233489840e-1,3.11457328707929970e-1,1.42617890891376287e0,2.44831620578905449e-3,-9.96301971627041249e-5,-7.74562346666016199e-2
10,4.67715727154249916e-1,4.50936315073028560e-1,6.79228607689163821e-1,-4.37477710605177223e-3,-1.89055601154575702e-4,-6.23528454464789134e-2
11,1.94768167163537093e-1,-6.14307223000713720e-1,1.41418101767791682e0,7.73017429742423046e-4,-7.68555940683029602e-4,-7.25520131189452827e-2
12,-5.41927421963643519e-1,-4.30896819051666269e-1,9.44203956958997281e-1,-5.93515901306039539e-4,-8.03639271274536019e-5,-6.33486301709710736e-2
13,-5.16517377168744130e-1,3.68087345847144032e-1,1.38379899142401475e0,2.76680800403139885e-3,3.47958691542278240e-4,-7.55551263636492498e-2
14,-7.16523534469679868e-1,7.45249358495069514e-2,1.16667509487554533e0,1.35616159603251223e-3,3.89764655586492446e-4,-6.81003964445610482e-2
15,-6.29885557118779915e-1,5.63031585181248628e-1,3.19945255329828456e-3,3.33070881422697154e-2,-5.34764658928174683e-3,-1.75605567354178566e-2
16,2.76034667169155756e-1,-6.85036098501510593e-1,5.91828232329610016e-1,-2.71946364269326979e-3,-2.64068455130784738e-4,-5.61054617377895054e-2
17,5.54423718615423833e-1,2.27893929175464124e-2,8.44016340670964427e-1,-2.12197841870796853e-3,4.03910968516828315e-4,-6.23484339012363928e-2
18,6.36664353050055420e-1,3.87298022926857555e-1,7.39475024343902998e-1,-1.66046107041554537e-3,6.71104472243632452e-3,-5.45623450587273198e-2
